Timestamp,avg_temp,avg_humidity
2026-03-19 17:09:20,13.7,36.0
2026-03-19 17:10:00,13.7,36.0
2026-03-19 17:10:40,13.7,36.0
2026-03-19 17:11:20,13.7,36.0
2026-03-19 17:12:00,13.7,36.0
2026-03-19 17:12:40,13.7,36.0
2026-03-19 17:13:20,13.7,37.0
2026-03-19 17:14:00,13.6,37.0
2026-03-19 17:14:40,13.6,37.0
2026-03-19 17:15:20,13.5,37.0
2026-03-19 17:16:00,13.3,38.0
2026-03-19 17:16:40,13.3,38.0
2026-03-19 17:17:20,13.4,38.0
2026-03-19 17:18:00,13.4,38.0
2026-03-19 17:18:40,13.3,38.0
2026-03-19 17:19:20,13.3,38.0
2026-03-19 17:20:00,13.3,38.0
2026-03-19 17:20:40,13.3,38.0
2026-03-19 17:21:20,13.3,38.0
2026-03-19 17:22:00,13.3,39.0
2026-03-19 17:22:40,13.3,39.0
2026-03-19 17:23:20,13.3,39.0
2026-03-19 17:24:00,13.3,39.0
2026-03-19 17:24:40,13.0,39.0
2026-03-19 17:25:20,13.0,39.0
2026-03-19 17:26:00,13.0,40.0
2026-03-19 17:26:40,13.0,40.0
2026-03-19 17:27:20,13.0,40.0
2026-03-19 17:28:00,13.0,40.0
2026-03-19 17:28:40,13.0,40.0
2026-03-19 17:29:20,13.0,40.0
2026-03-19 17:30:00,13.0,41.0
2026-03-19 17:30:40,13.0,41.0
2026-03-19 17:31:20,13.0,41.0
2026-03-19 17:32:00,12.8,41.0
2026-03-19 17:32:40,12.7,41.0
2026-03-19 17:33:20,12.6,41.0
2026-03-19 17:34:00,12.6,41.0
2026-03-19 17:34:40,12.6,41.0
2026-03-19 17:35:20,12.6,41.0
2026-03-19 17:36:00,12.6,41.0
2026-03-19 17:36:40,12.6,41.0
2026-03-19 17:37:20,12.6,42.0
2026-03-19 17:38:00,12.6,42.0
2026-03-19 17:38:40,12.6,42.0
2026-03-19 17:39:20,12.3,42.0
2026-03-19 17:40:00,12.2,42.0
2026-03-19 17:40:40,12.2,42.0
2026-03-19 17:41:20,12.2,42.0
2026-03-19 17:42:00,12.2,42.0
2026-03-19 17:42:40,12.2,42.0
2026-03-19 17:43:20,12.2,43.0
2026-03-19 17:44:00,12.2,43.0
2026-03-19 17:44:40,12.2,43.0
2026-03-19 17:45:20,12.2,43.0
2026-03-19 17:46:00,12.2,43.0
2026-03-19 17:46:40,12.2,43.0
2026-03-19 17:47:20,12.1,43.0
2026-03-19 17:48:00,11.8,43.0
2026-03-19 17:48:40,11.8,43.0
2026-03-19 17:49:20,11.8,43.0
2026-03-19 17:50:00,11.8,43.0
2026-03-19 17:50:40,11.8,43.0
2026-03-19 17:51:20,11.8,43.0
2026-03-19 17:52:00,11.8,44.0
2026-03-19 17:52:40,11.8,44.0
2026-03-19 17:53:20,11.8,44.0
2026-03-19 17:54:00,11.8,44.0
